%:12	% NULL:3	% hộ:3	% là:3	% số:3	&:75	& bảo_vệ:9	& eve:3	& hai:3	& kế_hoạch_hóa:3
& môi_trường:15	& nhà_đất:6	& ptnt:24	& vật_tư:6	& xh:3	& xã_hội:3	*e*:5802	*e* *e*:81	*e* *t*:6	*e* 47%:3
dám hé:3	dám khám_phá:3	dám kêu:3	dám làm:12	dám lưu_giữ:3	dám mơ:3	dám mở:3	dám mở_rộng:3	dám nghỉ_ngơi:3	dám ngồi:3
dám nhìn:3	dám nhận:3	dám nhắc:3	dám nhờ:3	dám nói:3	dám oán_thán:3	dám phá:3	dám ra:6	dám tin:6	dám trồng:3
dám tình_nguyện:3	dám tới:3	dám vào:3	dám ăn:3	dám đi:9	dám đùm_túm:3	dám đưa:3	dám đứng:3	dám ở:6	dán:27
dán chặt:3	dán lại:3	dán mắt:3	dán mặt:3	dán những:3	dán tem:3	dán thành:3	dán tiền:3	dán ảnh:3	dáng:12
dáng bà:3	dáng mình:3	dáng nét:3	dáng đậm:3	dáng_dấp:6	dáng_dấp hơi:3	dáng_dấp trung_du:3	dáng_vẻ:9	dáng_vẻ những:3	dáng_vẻ thật:3
dáng_vẻ đàn_ông:3	dáng_điệu:3	dáng_điệu người:3	dáo_dác:3	dáo_dác nhìn:3	dát:3	dát vàng:3	dâm:9	dâm bị:3	dâm thú_tính:3
dâm tại:3	dân:684	dân NULL:30	dân agrí:3	dân biển:3	dân buôn_lậu:3	dân bàn_tán:3	dân bên:6	dân bơm:3	dân bạc:3
dân bản:12	dân bản_xứ:3	dân bắt_đầu:3	dân bị_thương:3	dân bờ:3	dân chiếm:3	dân cho:6	dân chuyên:3	dân chuyên_nghiệp:6	dân chuyển:3
dân chài:9	dân chơi:3	dân chưa:3	dân chắt_chiu:3	dân chỉ:6	dân chợ:3	dân cá_độ:6	dân có:9	dân cù_lao:3	dân cùng:3
dân cũng:3	dân cư_trú:3	dân của:3	dân cứ:3	dân di_cư:3	dân dò:3	dân dụ:3	dân dựa:3	dân ghét:3	dân góp:3
dân gặp:3	dân hai:3	dân hiểu:3	dân hà_nội:6	dân hướng_dẫn:3	dân khu_vực:6	dân không:15	dân khẳng_định:3	dân luôn:3	dân là:3
dân làm:3	dân làng:12	dân lãnh:3	dân lòng:9	dân lý_sơn:3	dân lơi:3	dân lại:3	dân lấn_chiếm:3	dân lắc_đầu:3	dân mà:3
dân mê:3	dân mình:21	dân mời:3	dân mỹ_hiệp_sơn:3	dân nghiện:3	dân ngoài:3	dân ngư:3	dân ngỡ_ngàng:3	dân nhiều:3	dân nhơn_trạch:3
dân nhưng:6	dân nhận:6	dân nhập_cư:3	dân nhậu:3	dân nuôi:9	dân nào:3	dân này:3	dân nâng:3	dân nên:3	dân nói_chuyện:3
dân nông_thôn:3	dân nước:3	dân nữa:3	dân pháp:3	dân phú_yên:3	dân phải:3	dân phản_ảnh:3	dân phố:3	dân rừng:3	dân sau:3
dân sơn_tràng:3	dân sẽ:6	dân sống:9	dân thiếu:6	dân thành_phố:3	dân thái_mỹ:3	dân tháo_gỡ:3	dân thì:12	dân thôn:9	dân thấy:3
dân thợ:3	dân tp._hcm:3	dân trong:30	dân trồng:3	dân trở_về:3	dân tui:3	dân tân_an:3	dân tình_nguyện:3	dân tại:3	dân tản_cư:3
dân tấp_nập:3	dân tứ_xứ:3	dân từ:6	dân từng:3	dân vay:3	dân việt:6	dân vn:9	dân và:6	dân vào:3	dân vì:3
dân vùng:12	dân vạn:3	dân với:3	dân xa:3	dân xây:3	dân xã:12	dân đang:6	dân đi:12	dân đoàn_kết:6	dân đà_lạt:3
dân đá:12	dân đường_mòn:3	dân đảo:6	dân đất_liền:3	dân đặt_cược:3	dân đều:3	dân để:3	dân địa_phương:15	dân đốt:3	dân ấp:3
dân ở:18	dân_chài:3	dân_chài làm_ăn:3	dân_chính:3	dân_chính đl:3	dân_chúng:6	dân_chúng lại:3	dân_chúng để:3	dân_chơi:3	dân_chơi tennis:3
dân_chủ:3	dân_chủ hòa_bình:3	dân_công:3	dân_công hỏa_tuyến:3	dân_cư:30	dân_cư *e*:3	dân_cư NULL:6	dân_cư mới:15	dân_cư thuộc:3	dân_cư đe_dọa:3
dân_dã:3	dân_dã trong:3	dân_dụng:3	dân_dụng NULL:3	dân_gian:9	dân_gian du_kích:3	dân_gian những:3	dân_gian thường:3	dân_làng:27	dân_làng có:3
dân_làng cứ:3	dân_làng gọi:3	dân_làng ngơ_ngác:3	dân_làng nhìn:3	dân_làng rường:3	dân_làng thấy:3	dân_làng xì_xào:3	dân_làng định:3	dân_lập:9	dân_lập không:3
dân_lập này:3	dân_lập đang:3	dân_nghèo:18	dân_nghèo *t*:3	dân_nghèo không:3	dân_nghèo người:3	dân_nghèo trong:3	dân_nghèo vô:3	dân_nghèo vùng:3	dân_phòng:3
dân_phòng chờ:3	dân_quân:9	dân_quân lấp:3	dân_quân ta:3	dân_quân xã:3	dân_quân_tự_vệ:3	dân_quân_tự_vệ đã:3	dân_số:12	dân_số &:3	dân_số kèm:3
dân_số thái:3	dân_số thôn:3	dân_sự:6	dân_sự NULL:6	dân_trí:3	dân_trí đời_sống:3	dân_tộc:75	dân_tộc NULL:3	dân_tộc chúng:3	dân_tộc chống:3
dân_tộc chứt:3	dân_tộc cứ:3	dân_tộc giải_phóng:3	dân_tộc jơ_rai:6	dân_tộc khơi:3	dân_tộc khơme:6	dân_tộc muay_thái:3	dân_tộc mồ_côi:3	dân_tộc người:3	dân_tộc nào:3
dân_tộc này:3	dân_tộc nên:3	dân_tộc nằm:3	dân_tộc nếu:3	dân_tộc nội_trú:3	dân_tộc thoắt:3	dân_tộc tp:3	dân_tộc và:3	dân_tộc xê_đăng:3	dân_tộc địa_phương:3
dân_tộc_thiểu_số:3	dân_tộc_thiểu_số từ:3	dân_vạn:3	dân_vạn được:3	dân_vận:3	dân_vận cho:3	dân_đen:3	dân_đen như:3	dâng:27	dâng cao:3
dâng hoa:3	dâng hương:6	dâng luôn:3	dâng lên:3	dâng mà:3	dâng trước:3	dâng từ:3	dâng_hiến:12	dâng_hiến NULL:6	dâng_hiến ngay:3
dâng_hiến trái_tim:3	dâu:45	dâu NULL:3	dâu có_mặt:3	dâu em:3	dâu hoặc:3	dâu không_những:3	dâu là:3	dâu làm:3	dâu một:3
dâu tuổi:3	dâu tôi:3	dâu việt:3	dâu vn:6	dâu và:3	dâu đi:3	dây:144	dây NULL:9	dây bên:15	dây bình_thường:3
dây bò:3	dây chỉ:3	dây câu:12	dây cột:3	dây của:3	dây cứu:3	dây cứu_hộ:3	dây dài:3	dây khoai:3	dây kẽm:3
dây lần:3	dây mà:3	dây mồi:3	dây người_ta:3	dây nếu:3	dây nịt:3	dây quấn:3	dây thùng:3	dây thả:3	dây thở:3
dây thừng:6	dây trân:6	dây trèo:3	dây trả_lời:6	dây tụt:3	dây vào:3	dây xuống:3	dây xưng:3	dây điện:3	dây điện_thoại:3
dây đàn:6	dây đồng:3	dây_chuyền:6	dây_chuyền gom:3	dây_chuyền vàng:3	dây_neo:3	dây_neo rách:3	dây_thép_gai:3	dây_thép_gai chạy:3	dây_điện:15
dây_điện bả:3	dây_điện chạy:3	dây_điện nhưng:3	dây_điện sống:3	dây_điện đặt:3	dã_chiến:6	dã_chiến khoảng:3	dã_chiến kéo_dài:3	dã_man:33	dã_man NULL:12
dã_man có_thể:3	dã_man của:6	dã_man hơn:3	dã_man nhưng:3	dã_man nhất:3	dã_man và:3	dã_ngoại:6	dã_ngoại chơi:3	dã_ngoại thì:3	dãy:72
dãy bên:3	dãy dài:3	dãy hầm:3	dãy lan_can:3	dãy lang_bian:3	dãy nhà:18	dãy núi:18	dãy phía:3	dãy phòng:3	dãy phản:3
dãy rào_chắn:3	dãy trường_sơn:6	dãy trẻ_con:3	dè:3	dè mỗi:3	dè_dặt:3	dè_dặt vì:3	dép:3	dép gạo:3	dê:6
dê NULL:3	dê tức:3	dì:21	dì năm:9	dì ruột:6	dì tôi:3	dì đi:3	dìm:3	dìm người:3	dí_dỏm:6
dí_dỏm nhận_định:3	dí_dỏm để:3	dím:3	dím tuilatui:3	dính:42	dính 100.000:3	dính 200.000:3	dính bết:6	dính cá:3	dính mồi:3
dính phải:3	dính thai:3	dính đòn:3	dính đầy:6	dính đến:6	dính ấy:3	dính_dáng:3	dính_dáng tới:3	díp:3	díp lại:3
dò:21	dò các:3	dò mìn:3	dò ra:3	dò theo:3	dò tin:3	dò tiếp:3	dò đến:3	dò_dẫm:3	dò_dẫm những:3
dò_hỏi:6	dò_hỏi NULL:6	dò_la:3	dò_la tìm:3	dò_tìm:12	dò_tìm NULL:3	dò_tìm ba:3	dò_tìm đo_đạc:3	dò_tìm đường:3	dò_xét:3
dò_xét tính_toán:3	dòm_ngó:9	dòm_ngó NULL:6	dòm_ngó hợp_đồng:3	dòng:225	dòng bình_tĩnh:3	dòng chữ:42	dòng cuối:3	dòng danube:3	dòng lũ:3
dòng lạch:3	dòng lịch_sử:3	dòng máu:9	dòng mồ_hôi:3	dòng người:3	dòng như:6	dòng nhật_ký:15	dòng nước:30	dòng nước_máy:3	dòng nước_mắt:3
dòng suối:15	dòng sông:48	dòng số:3	dòng thác:3	dòng thủy_lưu:3	dòng tâm_sự:3	dòng tên_tuổi:3	dòng xe:6	dòng địa_chỉ:3	dòng đồng_nai:3
dòng đời:3	dòng_chảy:9	dòng_chảy lưu_thông:3	dòng_chảy lại:3	dòng_chảy trong:3	dòng_họ:3	dòng_họ NULL:3	dòng_sông:3	dòng_sông cay_đắng:3	dòng_xài:3
dòng_xài phước_long:3	dông:45	dông bão:3	dông bất_chợt:3	dông gió:6	dông lớn:6	dông lợp:3	dông như:3	dông nhẹ:3	dông quá:3
dông tới:9	dông ầm_ĩ:3	dông ập:3	dông_bão:3	dông_bão nổi:3	dông_tố:12	dông_tố NULL:3	dông_tố mà:3	dông_tố mỗi:3	dông_tố ập:3
dõi:3	dõi theo:3	dù:228	dù *e*:36	dù *t*:24	dù 25:3	dù ban_ngày:3	dù biết:3	dù bất_cứ:3	dù bận:3
dù chúng_mình:3	dù chậm:3	dù chỉ:6	dù chỉ_thị:3	dù cách:3	dù có:15	dù công_ty:3	dù dữ_dằn:3	dù gia_đình:6	dù hănggô:3
dù kết_quả:3	dù là:9	dù lặt_vặt:3	dù người:3	dù ngụy:3	dù nhu:3	dù nhỏ_bé:3	dù những:3	dù nó:3	dù nước:3
dù nồng_thắm:3	dù phải:3	dù sea_games:3	dù săn:3	dù sống:3	dù thành_tích:3	dù trong:6	dù tên:3	dù từ:3	dù vài:3
dù vậy:3	dù xuất_phát:3	dù ít_nhiều:3	dù ông:6	dù đoạn:3	dù đã:12	dù đêm:3	dù đôi:3	dù_cho:6	dù_cho giữa:3
dù_cho một:3	dù_là_vậy:3	dù_là_vậy nghe:3	dù_sao:12	dù_sao cũng:3	dù_sao kim:3	dù_sao lan:3	dù_sao lòng:3	dù_vậy:3	dù_vậy tinh_thần:3
dùng:219	dùng *t*:3	dùng bao_cao_su:3	dùng bom:3	dùng bài_thuốc:3	dùng bàn_tay:3	dùng bằng:3	dùng bốn:3	dùng cho:6	dùng chày:3
dùng chất_nổ:3	dùng các:3	dùng cây_bút:3	dùng cả:3	dùng cất:3	dùng củ:3	dùng dao:3	dùng giấy:3	dùng hai:3	dùng hạt:3
dùng khăn:3	dùng kiềng:3	dùng kế:3	dùng làm:3	dùng lá:3	dùng lực_lượng:3	dùng miệng:6	dùng máy:3	dùng máy_tính:3	dùng một:3
dùng một_số:3	dùng nhiều:3	dùng những:3	dùng nói:3	dùng nơi:3	dùng phép:3	dùng quan_điểm:3	dùng quyền_lực:3	dùng quả:3	dùng quẹt:3
dùng răng:3	dùng sim:3	dùng sức_mạnh:3	dùng sự:3	dùng tay:6	dùng thang:3	dùng thuyền:3	dùng thuốc_thử:6	dùng thân:3	dùng thịt:6
dùng tiếng_lóng:3	dùng tiền:3	dùng trong:6	dùng vi_tính:3	dùng và:3	dùng xe_điện_ngầm:3	dùng xuống:3	dùng điện:3	dùng điện_thoại_di_động:3	dùng đòn:3
dùng để:6	dùng độc_dược:3	dùng đội:6	dùng ống:3	dùng ống_kim_tiêm:6	dúi:12	dúi 180.000:3	dúi NULL:3	dúi và:3	dúi vào:3
dăm:9	dăm chai:3	dăm ngày:3	dăm phút:3	dăm_bảy:3	dăm_bảy ký:3	dĩ_an:3	dĩ_an chịu:3	dĩ_nhiên:9	dĩ_nhiên bây_giờ:3
dĩ_nhiên đoàn:3	dĩ_nhiên ấy:3	dĩa:12	dĩa kéo:3	dĩa mứt_gừng:3	dĩa về:3	dĩa để:3	dũng:45	dũng beo:15	dũng bảo:3
dũng cuối:3	dũng cũng:3	dũng kể:3	dũng mà:3	dũng nói:3	dũng tiếc_nuối:3	dũng tài_xế:3	dũng và:3	dũng đây:3	dũng_cảm:18
dũng_cảm của:6	dũng_cảm như:3	dũng_cảm này:3	dũng_cảm nữa:3	dũng_cảm ấy:3	dũng_khang:3	dũng_khang huyện:3	dũng_sĩ:3	dũng_sĩ NULL:3	dơ:3
dơ quá:3	dơ_bẩn:3	dơ_bẩn nguy_hiểm:3	dư:15	dư gửi:3	dư nhiều:3	dư sống:3	dư sức:3	dư để:3	dư_dả:6
dư_dả gia_đình:3	dư_dả về:3	dư_luận:48	dư_luận có:3	dư_luận khi:3	dư_luận liên_quan:3	dư_luận là:3	dư_luận lên_tiếng:3	dư_luận ngay:3	dư_luận nghi_vấn:3
dư_luận thì:3	dư_luận thế_giới:3	dư_luận tiếng_tăm:3	dư_luận trong:3	dư_luận và:6	dư_luận xôn_xao:3	dư_luận đã:3	dư_luận đặt:3	dưa:6	dưa mang:3
dưa rồi:3	dưa_hấu:21	dưa_hấu NULL:3	dưa_hấu lúa:3	dưa_hấu mà:3	dưa_hấu trên:3	dưa_hấu vụ:3	dưa_hấu ăn:3	dưa_hấu để:3	dương:36
dương bắt:3	dương cho:3	dương cách:3	dương có:3	dương may_mắn:3	dương mới:3	dương vớt:3	dương xanh:3	dương đã:6	dương ở:6
dương_gian:3	dương_gian làm_việc:3	dương_ngọc_vinh:6	dương_ngọc_vinh kể:3	dương_ngọc_vinh ấp:3	dương_tuấn:12	dương_tuấn cho:6	dương_tuấn ðặng_hải_lý:6	dương_tính:6	dương_tính NULL:3
dương_tính và:3	dương_văn_minh:3	dương_văn_minh lãnh_đạo:3	dương_văn_nam:3	dương_văn_nam vận_động:3	dương_văn_ni:6	dương_văn_ni đi_đi:3	dương_văn_ni đều:3	dưới:516	dưới 1:3
dưới 1.500:3	dưới 10:3	dưới 2:3	dưới 20:3	dưới 3:3	dưới 50_tỉ:3	dưới NULL:3	dưới ao:3	dưới biển:9	dưới bên:3
dưới bóng:3	dưới bóng_mát:3	dưới bụng:3	dưới chiếc:3	dưới chân:21	dưới con:6	dưới cát:3	dưới có:3	dưới công_sự:3	dưới cơn:6
dưới cầu_thang:3	dưới cằm:3	dưới cống:3	dưới cờ:3	dưới của:6	dưới danh_nghĩa:6	dưới dòng:6	dưới dạng:3	dưới dạng_thức:3	dưới ghi:3
dưới gầm:6	dưới gọi:3	dưới gốc:6	dưới huyện:3	dưới huyệt:3	dưới hàng:3	dưới hầm:9	dưới hố_ga:3	dưới hồ:3	dưới hồi_hộp:3
dưới khoảng:3	dưới kia:3	dưới kiên_giang:3	dưới leo:3	dưới là:3	dưới lòng:21	dưới lòng_sông:6	dưới lòng_đường:3	dưới lưng:3	dưới lưỡi:3
dưới lại:3	dưới lắc_đầu:3	dưới lớp:6	dưới mukdahan:3	dưới mà:3	dưới mái:3	dưới mắt:6	dưới mọi:3	dưới mỗi:6	dưới một:3
dưới ngòi_bút:3	dưới nhà:3	dưới nhưng:3	dưới những:12	dưới nước:9	dưới nắng:6	dưới nền:3	dưới rặng:3	dưới sàn:3	dưới sâu:3
dưới sông:9	dưới sẽ:3	dưới sự:9	dưới tay:3	dưới thì:3	dưới thư:3	dưới thời:9	dưới tiền:3	dưới tàu:3	dưới tầm_súng:6
dưới vành:57	dưới vùng:3	dưới vẫn:3	dưới vực:3	dưới xã:3	dưới ánh:9	dưới ánh_sáng:3	dưới ông:6	dưới đáy:27	dưới đây:3
dưới đó:6	dưới đưa:3	dưới đất:12	dưới đầm:3	dưới để:3	dưới địa_đạo:6	dưới độ:3	dường_như:33	dường_như *e*:3	dường_như chỉ:3
dường_như chị:3	dường_như cũng:3	dường_như không:6	dường_như miệng:3	dường_như mọi:3	dường_như người:3	dường_như trẻ:3	dường_như đã:3	dưỡng_bệnh:3	dưỡng_bệnh tại:3
dưỡng_khí:9	dưỡng_khí *e*:3	dưỡng_khí bị:3	dưỡng_khí nên:3	dưỡng_lão:15	dưỡng_lão NULL:3	dưỡng_lão là:3	dưỡng_lão nhưng:3	dưỡng_lão thị_nghè:3	dưỡng_lão đều:3
dưỡng_thương:3	dưỡng_thương NULL:3	dược:6	dược NULL:3	dược văn_khoa:3	dược_phẩm:3	dược_phẩm NULL:3	dạ:9	dạ có:3	dạ em:3
dạ đứt_quãng:3	dạ_dày:9	dạ_dày NULL:3	dạ_dày của:3	dạ_dày sa:3	dại:9	dại NULL:6	dại gì:3	dạn_dày:6	dạn_dày lần:3
dạn_dày mưu_trí:3	dạn_dĩ:3	dạn_dĩ dần:3	dạng:21	dạng 100_%:3	dạng NULL:3	dạng da:3	dạng ghen_tuông:3	dạng kt3:3	dạng siêu_thị:3
dạng tiểu_thuyết:3	dạng_thức:3	dạng_thức nghi_vấn:3	dạo:18	dạo NULL:3	dạo giờ:3	dạo nào:3	dạo phố:3	dạo tp:3	dạo đem:3
dạt:9	dạt ra:6	dạt vào:3	dạt_vô:3	dạt_vô bờ:3	dạy:180	dạy NULL:6	dạy cho:3	dạy chúng_ta:3	dạy chữ:3
dạy con:18	dạy con_cái:3	dạy cách:3	dạy cô:3	dạy cả:3	dạy em:3	dạy hôm_qua:3	dạy hổ:3	dạy kèm:3	dạy miễn_phí:6
dạy muay_thái:3	dạy mình:3	dạy mỗi:3	dạy nghề:12	dạy ngoại_ngữ:3	dạy người:3	dạy nhi:3	dạy nên:3	dạy phải:3	dạy riêng:3
dạy rất:3	dạy sống:3	dạy thcs:3	dạy thành:3	dạy thùy:3	dạy tiếng:15	dạy tôi:3	dạy tại:3	dạy vi_tính:3	dạy viết:24
dạy và:3	dạy võ:6	dạy út_sương:3	dạy đôi:3	dạy_dỗ:9	dạy_dỗ cao_siêu:3	dạy_dỗ con_cái:3	dạy_dỗ đối_xử:3	dạy_học:6	dạy_học lậu:6
dải:12	dải lụa:3	dải rừng:3	dải xanh:3	dải đăng:3	dải_phân_cách:12	dải_phân_cách bị:3	dải_phân_cách còn:3	dải_phân_cách nhưng:3	dải_phân_cách ở:3
dấm_dứt:3	dấm_dứt trong:3	dấn_thân:6	dấn_thân vào:6	dấu:30	dấu bưu_cục:3	dấu chân:6	dấu cũ:3	dấu kèm:3	dấu nước:3
dấu quốc_huy:3	dấu vân:3	dấu vôi:3	dấu xe:3	dấu_hiệu:27	dấu_hiệu ban_đầu:3	dấu_hiệu bồ_bịch:3	dấu_hiệu không:3	dấu_hiệu khả_nghi:6	dấu_hiệu nghi_vấn:3
dấu_hiệu vi_phạm:3	dấu_hiệu đã:3	dấu_hiệu để:3	dấu_hỏi:3	dấu_hỏi bên:3	dấu_tích:3	dấu_tích của:3	dấu_vết:27	dấu_vết của:3	dấu_vết gì:3
dấu_vết không:3	dấu_vết mà:3	dấu_vết một:3	dấu_vết mờ_nhạt:3	dấu_vết những:3	dấu_vết vật_chứng:3	dấu_vết đầu_tiên:3	dấu_ấn:3	dấu_ấn rất:3	dấy:6
dấy lên:6	dầm:3	dầm nát:3	dần:123	dần NULL:30	dần bị:3	dần của:3	dần dân:6	dần khô:3	dần lên:9
dần lấy:3	dần lớn:3	dần mẩu:3	dần ngắn:3	dần nhưng:6	dần nên:3	dần rồi:3	dần theo:6	dần thành_hình:6	dần từ:3
dần và:9	dần về:3	dần xuống:3	dần đi:3	dần đến:3	dần đều:3	dần để:3	dần để_ý:3	dần_dà:6	dần_dà anh:3
dần_dà người:3	dần_dần:36	dần_dần ai:3	dần_dần anh:3	dần_dần bộc_lộ:3	dần_dần họ:3	dần_dần lẫn:3	dần_dần mất:3	dần_dần nhận:3	dần_dần nó:3
dần_dần rút:6	dần_dần được:6	dầu:21	dầu bãi:3	dầu chống:3	dầu lên:3	dầu muối:3	dầu thật:3	dầu tắm:3	dầu và:3
dầu_giây:18	dầu_giây chúng_tôi:3	dầu_giây dính:3	dầu_giây làm_việc:3	dầu_giây mà:3	dầu_giây thì:3	dầu_giây trảng_bom:3	dầu_khí:3	dầu_khí việt:3	dầu_mỡ:3
dầu_mỡ và:3	dầu_nhớt:3	dầu_nhớt nhưng:3	dẫm:3	dẫm mạnh:3	dẫn:174	dẫn bộ_đội:3	dẫn cháu:3	dẫn chúng_tôi:9	dẫn con:3
dẫn khách:9	dẫn lên:3	dẫn mai:3	dẫn mười:3	dẫn một:6	dẫn nguồn:3	dẫn nhau:6	dẫn nước:3	dẫn phèn:3	dẫn phú:3
dẫn quân:6	dẫn rơ_châm_kiến:3	dẫn thẳng:3	dẫn tàu:6	dẫn tôi:12	dẫn tất_cả:3	dẫn tới:9	dẫn vào:15	dẫn vô:3	dẫn về:6
dẫn đường:30	dẫn đến:18	dẫn_chứng:3	dẫn_chứng có:3	dẫn_đầu:9	dẫn_đầu NULL:6	dẫn_đầu đoàn:3	dẫu:15	dẫu *e*:3	dẫu có:3
dẫu là:3	dẫu đã:3	dẫu ống:3	dẫu_cho:3	dẫu_cho chúng_ta:3	dẫu_sao:12	dẫu_sao *e*:3	dẫu_sao chúng_tôi:3	dẫu_sao các:3	dẫu_sao nó:3
dẫu_vậy:3	dẫu_vậy cuối_cùng:3	dậm:3	dậm chỏ:3	dập:24	dập NULL:3	dập máy:9	dập mình:3	dập mạnh:3	dập vào:3
dập định_hình:3	dập_dềnh:3	dập_dềnh dưới:3	dậy:105	dậy *e*:6	dậy NULL:21	dậy bà:3	dậy chào:3	dậy cuối_cùng:3	dậy có_vẻ:3
dậy luồn:3	dậy lên:3	dậy lòng:3	dậy muộn:3	dậy mà:6	dậy người:3	dậy nhiều:3	dậy nhưng:3	dậy nói:3	dậy ra:3
dậy ra_sức:3	dậy ráp:3	dậy sớm:3	dậy thì:3	dậy thông_báo:3	dậy thấy:6	dậy tập_thể_dục:3	dậy từ:3	dậy được:3	dậy đấu_tranh:3
dắt:36	dắt cháu:3	dắt chúng_tôi:3	dắt con:3	dắt khách:3	dắt mối:3	dắt xe:6	dắt ông:3	dắt đi:6	dắt đường:3
dắt đến:3	dắt_díu:12	dắt_díu bà_con:3	dắt_díu nhau:9	dặn:51	dặn *e*:3	dặn bạn_bè:3	dặn lại:3	dặn mấy:3	dặn người_nhà:3
dặn nhau:3	dặn nó:3	dặn nếu:3	dặn thu:3	dặn thọ:3	dặn trước:3	dặn trước_mắt:3	dặn tôi:3	dặn tùy:3	dặn ông:6
dặn đi:3	dặn_dò:6	dặn_dò cháu:3	dặn_dò cẩn_thận:3	dẹp:9	dẹp mấy:3	dẹp nghề:3	dẹp đường:3	dẹt:3	dẹt NULL:3
dẻo:3	dẻo canh:3	dẻo_dai:3	dẻo_dai có:3	dế:3	dế NULL:3	dễ:108	dễ NULL:12	dễ bao_giờ:3	dễ bị:12
dễ chi:3	dễ chiếm:3	dễ cháy:3	dễ chút:3	dễ cắt:3	dễ giải_quyết:3	dễ gây:3	dễ gần:3	dễ hai:3	dễ hóa_giải:3
dễ hơn:6	dễ hết_sức:3	dễ kiếm:3	dễ lộ:3	dễ mà:3	dễ mủi_lòng:3	dễ nhưng:3	dễ nổi_nóng:3	dễ sát:3	dễ sơ_suất:3
dễ thành_công:6	dễ tìm:6	dễ tạo:3	dễ điều_khiển:3	dễ_bề:3	dễ_bề nối:3	dễ_chịu:9	dễ_chịu NULL:6	dễ_chịu hơn:3	dễ_dàng:51
dễ_dàng NULL:6	dễ_dàng bóp:3	dễ_dàng bỏ_túi:3	dễ_dàng gì:3	dễ_dàng không:3	dễ_dàng nhìn:6	dễ_dàng như:3	dễ_dàng nhận:6	dễ_dàng nơi:3	dễ_dàng sa_ngã:3
dễ_dàng thế:3	dễ_dàng tiếp_xúc:3	dễ_dàng trong:3	dễ_dàng đồng_tình:3	dễ_sợ:3	dễ_sợ NULL:3	dễ_ợt:3	dễ_ợt tôi:3	dệt:6	dệt phong_phú:3
dệt thành_công:3	dị_dạng:12	dị_dạng bây_giờ:3	dị_dạng bởi:3	dị_dạng không:3	dị_dạng đầu:3	dị_nghị:3	dị_nghị mọi:3	dị_tật:9	dị_tật bẩm_sinh:3
dị_tật hết:3	dị_tật ở:3	dị_ứng:3	dị_ứng với:3	dịch:33	dịch bài:3	dịch chiết:3	dịch chết:3	dịch là:3	dịch lời:3
dịch ra:3	dịch sang:3	dịch sars:6	dịch sâu:3	dịch và:3	dịch_bệnh:3	dịch_bệnh và:3	dịch_vụ:90	dịch_vụ NULL:6	dịch_vụ báo:9
dịch_vụ chuyên:3	dịch_vụ chăm_sóc:6	dịch_vụ của:9	dịch_vụ giới_thiệu:3	dịch_vụ hiện:6	dịch_vụ khá:3	dịch_vụ kèm:3	dịch_vụ lạ_đời:3	dịch_vụ này:9	dịch_vụ phí:3
dịch_vụ ra_đời:3	dịch_vụ thiết_lập:3	dịch_vụ thám_tử:3	dịch_vụ tiện_ích:3	dịch_vụ tái:3	dịch_vụ tư_vấn:3	dịch_vụ văn_hóa:3	dịch_vụ xí_nghiệp:3	dịch_vụ y_như:3	dịp:51
dịp chim:3	dịp gia_đình:3	dịp giao_lưu:3	dịp gì:3	dịp kiểm_chứng:3	dịp kỷ_niệm:3	dịp lễ:3	dịp nghỉ_hè:3	dịp tiếp_xúc:3	dịp trôi_dạt:3
